"_ID_";"_MODEL_";"_NAME_";"_SKU_";"_PRICE_";"_CATEGORY_";"_QUANTITY_";"_PRODUCT_IMAGES_";"_MANUFACTURER_";"_DESCRIPTION_";"_ATTRIBUTES_";"Вид (ROZETKA)";"Вид изделия (PROM)";"_ATTRIBUTES_";"_CATEGORY_";"_PRODUCT_IMAGES_"
29352791;29352791;"Ботинки B&G 21 см., термо 32 р Темно-синий + Зеленый R22-13-01";"R22-13-01";915;-1;1;1;"B&G";"&nbsp;&nbsp; При пошиве обуви B&amp;G TERMO применяются мембранные материалы - это несколько тончайших слоев, обработанных специальным составом, препятствующим проникновению влаги извне и способствующим сохранению тепла внутри обуви, поэтому обувь B&amp;G TERMO ТЕПЛАЯ, КОМФОРТНАЯ И ЛЕГКАЯ!<BR>&nbsp;&nbsp; BG-TERMO - это проффесиональная защита от влаги и холода.<BR>&nbsp;&nbsp; Верх обуви BG-TEX:<BR>&nbsp;&nbsp; 1) выполнен из износостойких материалов, которые увеличивают срок службы обуви;<BR>&nbsp;&nbsp; 2) обеспечивает чрезвычайную гибкость и мягкость для максимального комфорта;<BR>&nbsp;&nbsp; 3) водоотталкивающий.<BR>&nbsp;&nbsp; Мембрана BG-QveenTEX:<BR>&nbsp;&nbsp; 1)в дождливую и снежную погоду эта мембрана обеспечивает максимальную водонепроницаемость;<BR>&nbsp;&nbsp; 2) имеет термоэффект.<BR>&nbsp;&nbsp; Внутренний подклад:<BR>&nbsp;&nbsp; 1) обеспечивает абсолютный комфорт при ходьбе;<BR>&nbsp;&nbsp; 2) рекомендовано для носки при температуре от +5 до -30 градусов по Цельсию.<BR>&nbsp;&nbsp; Стелька:<BR>&nbsp;&nbsp; 1) впитывает влагу;<BR>&nbsp;&nbsp; 2) отражает тепло обратно к телу;<BR>&nbsp;&nbsp; 3) позволяет стопе дышать;<BR>&nbsp;&nbsp; 4) не дает проникнуть холоду.<BR>&nbsp;&nbsp; Подошва:<BR>&nbsp;&nbsp; 1) обеспечивает отличное сцепление с любыми видами поверхности;<BR>&nbsp;&nbsp; 2) устойчива к деформациям, низким температурам и плохой погоде;<BR>&nbsp;&nbsp; 3) гарантирует полную водонепроницаемость. ";"";"";"";"";"Одежда, обувь и аксессуары,Обувь,Детская обувь,Обувь для мальчиков,Ботинки, сапоги,Ботинки";http://134.249.121.87/Rozetka/Photo/29352791.jpg,http://134.249.121.87/Rozetka/Photo/29352791_1.jpg,http://134.249.121.87/Rozetka/Photo/29352791_2.jpg
29352792;29352792;"Ботинки B&G 21,5 см., термо 33 р Темно-синий + Зеленый R22-13-01";"R22-13-01";915;-1;1;1;"B&G";"&nbsp;&nbsp; При пошиве обуви B&amp;G TERMO применяются мембранные материалы - это несколько тончайших слоев, обработанных специальным составом, препятствующим проникновению влаги извне и способствующим сохранению тепла внутри обуви, поэтому обувь B&amp;G TERMO ТЕПЛАЯ, КОМФОРТНАЯ И ЛЕГКАЯ!<BR>&nbsp;&nbsp; BG-TERMO - это проффесиональная защита от влаги и холода.<BR>&nbsp;&nbsp; Верх обуви BG-TEX:<BR>&nbsp;&nbsp; 1) выполнен из износостойких материалов, которые увеличивают срок службы обуви;<BR>&nbsp;&nbsp; 2) обеспечивает чрезвычайную гибкость и мягкость для максимального комфорта;<BR>&nbsp;&nbsp; 3) водоотталкивающий.<BR>&nbsp;&nbsp; Мембрана BG-QveenTEX:<BR>&nbsp;&nbsp; 1)в дождливую и снежную погоду эта мембрана обеспечивает максимальную водонепроницаемость;<BR>&nbsp;&nbsp; 2) имеет термоэффект.<BR>&nbsp;&nbsp; Внутренний подклад:<BR>&nbsp;&nbsp; 1) обеспечивает абсолютный комфорт при ходьбе;<BR>&nbsp;&nbsp; 2) рекомендовано для носки при температуре от +5 до -30 градусов по Цельсию.<BR>&nbsp;&nbsp; Стелька:<BR>&nbsp;&nbsp; 1) впитывает влагу;<BR>&nbsp;&nbsp; 2) отражает тепло обратно к телу;<BR>&nbsp;&nbsp; 3) позволяет стопе дышать;<BR>&nbsp;&nbsp; 4) не дает проникнуть холоду.<BR>&nbsp;&nbsp; Подошва:<BR>&nbsp;&nbsp; 1) обеспечивает отличное сцепление с любыми видами поверхности;<BR>&nbsp;&nbsp; 2) устойчива к деформациям, низким температурам и плохой погоде;<BR>&nbsp;&nbsp; 3) гарантирует полную водонепроницаемость. ";"";"";"";"";"Одежда, обувь и аксессуары,Обувь,Детская обувь,Обувь для мальчиков,Ботинки, сапоги,Ботинки";http://134.249.121.87/Rozetka/Photo/29352792.jpg,http://134.249.121.87/Rozetka/Photo/29352792_1.jpg,http://134.249.121.87/Rozetka/Photo/29352792_2.jpg
29352798;29352798;"Детская шапка Alex 54 см Микс 015М";"015М";148;-1;2;1;"Alex";"";"";"";"";"2 года,2.5 года,3 года,3.5 года,4 года,5 лет,6 лет";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Детские шапки, шарфы, перчатки,Детская шапка";
3497;3497;"Майка Domi Kids 146 см Белый 4351 BD2";"4351 BD2";62;-1;1;1;"Domi Kids";"";"";"";"";"";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Одежда для девочек,Нижнее белье для девочек,Майка";
29352801;29352801;"Варежки Корона на меху 98-110 см Темно-синий 0116";"0116";87;-1;1;1;"Корона";"&nbsp;&nbsp; Универсальные варежки известной ТМ ""Корона"".<BR>&nbsp;&nbsp; Практичны и удобные в использовании.<BR>&nbsp;&nbsp; Ткань - вязка. Утеплитель - махра (""травка""). ";"";"Варежки";"";"3 года,3.5 года,4 года,5 лет";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Детские шапки, шарфы, перчатки,Детские варежки и перчатки,Варежки";http://134.249.121.87/Rozetka/Photo/29352801.jpg
29352803;29352803;"Варежки Корона на меху 98-110 см Коричневый 0116";"0116";87;-1;1;1;"Корона";"&nbsp;&nbsp; Универсальные варежки известной ТМ ""Корона"".<BR>&nbsp;&nbsp; Практичны и удобные в использовании.<BR>&nbsp;&nbsp; Ткань - вязка. Утеплитель - махра (""травка""). ";"";"Варежки";"";"3 года,3.5 года,4 года,5 лет";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Детские шапки, шарфы, перчатки,Детские варежки и перчатки,Варежки";http://134.249.121.87/Rozetka/Photo/29352803.jpg
29352804;29352804;"Варежки Корона на меху 98-110 см Красный 0116";"0116";87;-1;1;1;"Корона";"&nbsp;&nbsp; Универсальные варежки известной ТМ ""Корона"".<BR>&nbsp;&nbsp; Практичны и удобные в использовании.<BR>&nbsp;&nbsp; Ткань - вязка. Утеплитель - махра (""травка""). ";"";"Варежки";"";"3 года,3.5 года,4 года,5 лет";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Детские шапки, шарфы, перчатки,Детские варежки и перчатки,Варежки";http://134.249.121.87/Rozetka/Photo/29352804.jpg
29352805;29352805;"Варежки Корона на меху 98-110 см Серый 0116";"0116";87;-1;1;1;"Корона";"&nbsp;&nbsp; Универсальные варежки известной ТМ ""Корона"".<BR>&nbsp;&nbsp; Практичны и удобные в использовании.<BR>&nbsp;&nbsp; Ткань - вязка. Утеплитель - махра (""травка""). ";"";"Варежки";"";"3 года,3.5 года,4 года,5 лет";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Детские шапки, шарфы, перчатки,Детские варежки и перчатки,Варежки";http://134.249.121.87/Rozetka/Photo/29352805.jpg
29352806;29352806;"Варежки Корона на меху 98-110 см Голубой 0116";"0116";87;-1;1;1;"Корона";"&nbsp;&nbsp; Универсальные варежки известной ТМ ""Корона"".<BR>&nbsp;&nbsp; Практичны и удобные в использовании.<BR>&nbsp;&nbsp; Ткань - вязка. Утеплитель - махра (""травка""). ";"";"Варежки";"";"3 года,3.5 года,4 года,5 лет";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Детские шапки, шарфы, перчатки,Детские варежки и перчатки,Варежки";http://134.249.121.87/Rozetka/Photo/29352806.jpg
29352808;29352808;"Варежки Корона на меху 98-110 см Темно-розовый 0116";"0116";87;-1;1;1;"Корона";"&nbsp;&nbsp; Универсальные варежки известной ТМ ""Корона"".<BR>&nbsp;&nbsp; Практичны и удобные в использовании.<BR>&nbsp;&nbsp; Ткань - вязка. Утеплитель - махра (""травка""). ";"";"Варежки";"";"3 года,3.5 года,4 года,5 лет";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Детские шапки, шарфы, перчатки,Детские варежки и перчатки,Варежки";http://134.249.121.87/Rozetka/Photo/29352808.jpg
29352809;29352809;"Варежки Корона на меху 98-110 см Коралловый 0116";"0116";87;-1;1;1;"Корона";"&nbsp;&nbsp; Универсальные варежки известной ТМ ""Корона"".<BR>&nbsp;&nbsp; Практичны и удобные в использовании.<BR>&nbsp;&nbsp; Ткань - вязка. Утеплитель - махра (""травка""). ";"";"Варежки";"";"3 года,3.5 года,4 года,5 лет";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Детские шапки, шарфы, перчатки,Детские варежки и перчатки,Варежки";http://134.249.121.87/Rozetka/Photo/29352809.jpg
29352810;29352810;"Варежки Корона на меху 98-110 см Светло-розовый 0116";"0116";87;-1;1;1;"Корона";"&nbsp;&nbsp; Универсальные варежки известной ТМ ""Корона"".<BR>&nbsp;&nbsp; Практичны и удобные в использовании.<BR>&nbsp;&nbsp; Ткань - вязка. Утеплитель - махра (""травка""). ";"";"Варежки";"";"3 года,3.5 года,4 года,5 лет";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Детские шапки, шарфы, перчатки,Детские варежки и перчатки,Варежки";http://134.249.121.87/Rozetka/Photo/29352810.jpg
29352811;29352811;"Варежки Корона на меху 98-110 см Розовый 0116";"0116";87;-1;1;1;"Корона";"&nbsp;&nbsp; Универсальные варежки известной ТМ ""Корона"".<BR>&nbsp;&nbsp; Практичны и удобные в использовании.<BR>&nbsp;&nbsp; Ткань - вязка. Утеплитель - махра (""травка""). ";"";"Варежки";"";"3 года,3.5 года,4 года,5 лет";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Детские шапки, шарфы, перчатки,Детские варежки и перчатки,Варежки";http://134.249.121.87/Rozetka/Photo/29352811.jpg
29352812;29352812;"Варежки Корона на меху 98-110 см Бежевый 0116";"0116";87;-1;1;1;"Корона";"&nbsp;&nbsp; Универсальные варежки известной ТМ ""Корона"".<BR>&nbsp;&nbsp; Практичны и удобные в использовании.<BR>&nbsp;&nbsp; Ткань - вязка. Утеплитель - махра (""травка""). ";"";"Варежки";"";"3 года,3.5 года,4 года,5 лет";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Детские шапки, шарфы, перчатки,Детские варежки и перчатки,Варежки";http://134.249.121.87/Rozetka/Photo/29352812.jpg
29352813;29352813;"Варежки Корона на меху 98-110 см Малиновый 0116";"0116";87;-1;1;1;"Корона";"&nbsp;&nbsp; Универсальные варежки известной ТМ ""Корона"".<BR>&nbsp;&nbsp; Практичны и удобные в использовании.<BR>&nbsp;&nbsp; Ткань - вязка. Утеплитель - махра (""травка""). ";"";"Варежки";"";"3 года,3.5 года,4 года,5 лет";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Детские шапки, шарфы, перчатки,Детские варежки и перчатки,Варежки";
29352820;29352820;"Ботинки Tom.M Термо, 17 см 27 р Серый + Коралловый 9669Е";"9669Е";549;-1;1;1;"Tom.M";"&nbsp;&nbsp; Термоботинки известной ТМ Том.м являются одними из самых популярных товаров в категориях зимних ботинок для детей в соотношении цены и качества.<BR>&nbsp;&nbsp; Сезон - зима.<BR>&nbsp;&nbsp; Материал верха - водоотталкивающий текстиль, непродуваемая ткань.<BR>&nbsp;&nbsp; Мембрана - Waterproof; Windproof - обеспечивает влагонепроницаемость, термоэффект.<BR>&nbsp;&nbsp; Материал подкладки - искусственный износостойкий мех, мех; флис.<BR>&nbsp;&nbsp; Стелька - съемная, двухслойная, покрытая искусственным мехом.<BR>&nbsp;&nbsp; Подошва - морозостойкий термоэластопласт (ТПУ), протектор - антискользящий.<BR>&nbsp;&nbsp; Страна-производитель - Украина-Китай ";"";"";"";"";"Одежда, обувь и аксессуары,Обувь,Детская обувь,Обувь для девочек,Ботинки, сапоги,Ботинки";http://134.249.121.87/Rozetka/Photo/29352820.jpg,http://134.249.121.87/Rozetka/Photo/29352820_1.jpg,http://134.249.121.87/Rozetka/Photo/29352820_2.jpg
29352822;29352822;"Ботинки Tom.M Термо, 17,5 см 28 р Серый + Коралловый 9669Е";"9669Е";549;-1;1;1;"Tom.M";"&nbsp;&nbsp; Термоботинки известной ТМ Том.м являются одними из самых популярных товаров в категориях зимних ботинок для детей в соотношении цены и качества.<BR>&nbsp;&nbsp; Сезон - зима.<BR>&nbsp;&nbsp; Материал верха - водоотталкивающий текстиль, непродуваемая ткань.<BR>&nbsp;&nbsp; Мембрана - Waterproof; Windproof - обеспечивает влагонепроницаемость, термоэффект.<BR>&nbsp;&nbsp; Материал подкладки - искусственный износостойкий мех, мех; флис.<BR>&nbsp;&nbsp; Стелька - съемная, двухслойная, покрытая искусственным мехом.<BR>&nbsp;&nbsp; Подошва - морозостойкий термоэластопласт (ТПУ), протектор - антискользящий.<BR>&nbsp;&nbsp; Страна-производитель - Украина-Китай ";"";"";"";"";"Одежда, обувь и аксессуары,Обувь,Детская обувь,Обувь для девочек,Ботинки, сапоги,Ботинки";http://134.249.121.87/Rozetka/Photo/29352822.jpg,http://134.249.121.87/Rozetka/Photo/29352822_1.jpg,http://134.249.121.87/Rozetka/Photo/29352822_2.jpg
29352823;29352823;"Ботинки Tom.M Термо, 18 см 29 р Серый + Коралловый 9669Е";"9669Е";549;-1;2;1;"Tom.M";"&nbsp;&nbsp; Термоботинки известной ТМ Том.м являются одними из самых популярных товаров в категориях зимних ботинок для детей в соотношении цены и качества.<BR>&nbsp;&nbsp; Сезон - зима.<BR>&nbsp;&nbsp; Материал верха - водоотталкивающий текстиль, непродуваемая ткань.<BR>&nbsp;&nbsp; Мембрана - Waterproof; Windproof - обеспечивает влагонепроницаемость, термоэффект.<BR>&nbsp;&nbsp; Материал подкладки - искусственный износостойкий мех, мех; флис.<BR>&nbsp;&nbsp; Стелька - съемная, двухслойная, покрытая искусственным мехом.<BR>&nbsp;&nbsp; Подошва - морозостойкий термоэластопласт (ТПУ), протектор - антискользящий.<BR>&nbsp;&nbsp; Страна-производитель - Украина-Китай ";"";"";"";"";"Одежда, обувь и аксессуары,Обувь,Детская обувь,Обувь для девочек,Ботинки, сапоги,Ботинки";http://134.249.121.87/Rozetka/Photo/29352823.jpg,http://134.249.121.87/Rozetka/Photo/29352823_1.jpg,http://134.249.121.87/Rozetka/Photo/29352823_2.jpg
29352824;29352824;"Ботинки Tom.M Термо, 19 см 30 р Серый + Коралловый 9669Е";"9669Е";549;-1;1;1;"Tom.M";"&nbsp;&nbsp; Термоботинки известной ТМ Том.м являются одними из самых популярных товаров в категориях зимних ботинок для детей в соотношении цены и качества.<BR>&nbsp;&nbsp; Сезон - зима.<BR>&nbsp;&nbsp; Материал верха - водоотталкивающий текстиль, непродуваемая ткань.<BR>&nbsp;&nbsp; Мембрана - Waterproof; Windproof - обеспечивает влагонепроницаемость, термоэффект.<BR>&nbsp;&nbsp; Материал подкладки - искусственный износостойкий мех, мех; флис.<BR>&nbsp;&nbsp; Стелька - съемная, двухслойная, покрытая искусственным мехом.<BR>&nbsp;&nbsp; Подошва - морозостойкий термоэластопласт (ТПУ), протектор - антискользящий.<BR>&nbsp;&nbsp; Страна-производитель - Украина-Китай ";"";"";"";"";"Одежда, обувь и аксессуары,Обувь,Детская обувь,Обувь для девочек,Ботинки, сапоги,Ботинки";http://134.249.121.87/Rozetka/Photo/29352824.jpg,http://134.249.121.87/Rozetka/Photo/29352824_1.jpg,http://134.249.121.87/Rozetka/Photo/29352824_2.jpg
29352825;29352825;"Ботинки Tom.M Термо, 19,5 см 31 р Серый + Коралловый 9669Е";"9669Е";549;-1;1;1;"Tom.M";"&nbsp;&nbsp; Термоботинки известной ТМ Том.м являются одними из самых популярных товаров в категориях зимних ботинок для детей в соотношении цены и качества.<BR>&nbsp;&nbsp; Сезон - зима.<BR>&nbsp;&nbsp; Материал верха - водоотталкивающий текстиль, непродуваемая ткань.<BR>&nbsp;&nbsp; Мембрана - Waterproof; Windproof - обеспечивает влагонепроницаемость, термоэффект.<BR>&nbsp;&nbsp; Материал подкладки - искусственный износостойкий мех, мех; флис.<BR>&nbsp;&nbsp; Стелька - съемная, двухслойная, покрытая искусственным мехом.<BR>&nbsp;&nbsp; Подошва - морозостойкий термоэластопласт (ТПУ), протектор - антискользящий.<BR>&nbsp;&nbsp; Страна-производитель - Украина-Китай ";"";"";"";"";"Одежда, обувь и аксессуары,Обувь,Детская обувь,Обувь для девочек,Ботинки, сапоги,Ботинки";http://134.249.121.87/Rozetka/Photo/29352825.jpg,http://134.249.121.87/Rozetka/Photo/29352825_1.jpg,http://134.249.121.87/Rozetka/Photo/29352825_2.jpg
29352833;29352833;"Перчатки Корона начес 6-8 лет Черный 0110";"0110";79;-1;1;1;"Корона";"&nbsp;&nbsp; Универсальные варежки известной ТМ ""Корона"".<BR>&nbsp;&nbsp; Практичны и удобные в использовании.<BR>&nbsp;&nbsp; Ткань - вязка. Утеплитель - плотный начес. ";"";"Перчатки";"";"6 лет,7 лет,8 лет";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Детские шапки, шарфы, перчатки,Детские варежки и перчатки,Перчатки";http://134.249.121.87/Rozetka/Photo/29352833.jpg
29352834;29352834;"Перчатки Корона начес 6-8 лет Синий 0110";"0110";79;-1;1;1;"Корона";"&nbsp;&nbsp; Универсальные варежки известной ТМ ""Корона"".<BR>&nbsp;&nbsp; Практичны и удобные в использовании.<BR>&nbsp;&nbsp; Ткань - вязка. Утеплитель - плотный начес. ";"";"Перчатки";"";"6 лет,7 лет,8 лет";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Детские шапки, шарфы, перчатки,Детские варежки и перчатки,Перчатки";http://134.249.121.87/Rozetka/Photo/29352834.jpg
29352836;29352836;"Перчатки Корона начес 6-8 лет Фиолетовый 0110";"0110";79;-1;1;1;"Корона";"&nbsp;&nbsp; Универсальные варежки известной ТМ ""Корона"".<BR>&nbsp;&nbsp; Практичны и удобные в использовании.<BR>&nbsp;&nbsp; Ткань - вязка. Утеплитель - плотный начес. ";"";"Перчатки";"";"6 лет,7 лет,8 лет";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Детские шапки, шарфы, перчатки,Детские варежки и перчатки,Перчатки";http://134.249.121.87/Rozetka/Photo/29352836.jpg
29352838;29352838;"Перчатки Корона начес 6-8 лет Красный 0110";"0110";79;-1;1;1;"Корона";"&nbsp;&nbsp; Универсальные варежки известной ТМ ""Корона"".<BR>&nbsp;&nbsp; Практичны и удобные в использовании.<BR>&nbsp;&nbsp; Ткань - вязка. Утеплитель - плотный начес. ";"";"Перчатки";"";"6 лет,7 лет,8 лет";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Детские шапки, шарфы, перчатки,Детские варежки и перчатки,Перчатки";http://134.249.121.87/Rozetka/Photo/29352838.jpg
29352839;29352839;"Перчатки Корона начес 6-8 лет Светло-розовый 0110";"0110";79;-1;1;1;"Корона";"<P>&nbsp;&nbsp; Универсальные варежки известной ТМ ""Корона"".<BR>&nbsp;&nbsp; Практичны и удобные в использовании.<BR>&nbsp;&nbsp; Ткань - вязка. Утеплитель - плотный начес.</P>";"";"Перчатки";"";"6 лет,7 лет,8 лет";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Детские шапки, шарфы, перчатки,Детские варежки и перчатки,Перчатки";http://134.249.121.87/Rozetka/Photo/29352839.jpg
29352840;29352840;"Перчатки Корона начес 6-8 лет Розовый 0110";"0110";79;-1;1;1;"Корона";"&nbsp;&nbsp; Универсальные варежки известной ТМ ""Корона"".<BR>&nbsp;&nbsp; Практичны и удобные в использовании.<BR>&nbsp;&nbsp; Ткань - вязка. Утеплитель - плотный начес. ";"";"Перчатки";"";"6 лет,7 лет,8 лет";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Детские шапки, шарфы, перчатки,Детские варежки и перчатки,Перчатки";http://134.249.121.87/Rozetka/Photo/29352840.jpg
29352841;29352841;"Перчатки Корона начес 6-8 лет Темно-розовый 0110";"0110";79;-1;1;1;"Корона";"&nbsp;&nbsp; Универсальные варежки известной ТМ ""Корона"".<BR>&nbsp;&nbsp; Практичны и удобные в использовании.<BR>&nbsp;&nbsp; Ткань - вязка. Утеплитель - плотный начес. ";"";"Перчатки";"";"6 лет,7 лет,8 лет";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Детские шапки, шарфы, перчатки,Детские варежки и перчатки,Перчатки";http://134.249.121.87/Rozetka/Photo/29352841.jpg
29352842;29352842;"Перчатки Корона начес 6-8 лет Коралловый 0110";"0110";79;-1;1;1;"Корона";"&nbsp;&nbsp; Универсальные варежки известной ТМ ""Корона"".<BR>&nbsp;&nbsp; Практичны и удобные в использовании.<BR>&nbsp;&nbsp; Ткань - вязка. Утеплитель - плотный начес. ";"";"Перчатки";"";"6 лет,7 лет,8 лет";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Детские шапки, шарфы, перчатки,Детские варежки и перчатки,Перчатки";http://134.249.121.87/Rozetka/Photo/29352842.jpg
29351597;29351597;"Перчатки Корона начес 6-8 лет Белый 0110";"0110";79;-1;1;1;"Корона";"&nbsp;&nbsp; Универсальные варежки известной ТМ ""Корона"".<BR>&nbsp;&nbsp; Практичны и удобные в использовании.<BR>&nbsp;&nbsp; Ткань - вязка. Утеплитель - плотный начес. ";"";"Перчатки";"";"6 лет,7 лет,8 лет";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Детские шапки, шарфы, перчатки,Детские варежки и перчатки,Перчатки";http://134.249.121.87/Rozetka/Photo/29351597.jpg
29352846;29352846;"Комплект головного убора Alex Шапка+хомут, на флисе 52-54 см. Микс 172427";"172427";140;-1;2;1;"Alex";"";"";"";"";"5 лет,6 лет,7 лет";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Детские шапки, шарфы, перчатки,Комплект головного убора";
4667;4667;"Детская шапка Ovikk 0-6 міс см Микс ша1";"ша1";25;-1;3;1;"Ovikk";"";"";"";"";"";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Детские шапки, шарфы, перчатки,Детская шапка";
29352850;29352850;"Комплект головного убора Sevim Шапка+хомут 52-54 см. Розовый 172429";"172429 ";205;-1;1;1;"Sevim ";"&nbsp; Комплект демисезонный: шапка (двойной трикотаж) + снуд.<BR>&nbsp; Размер: 52-54 см, Состав: 50% акрил, 50% шерсть. <BR>";"";"";"";"5 лет,6 лет,7 лет,8 лет";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Детские шапки, шарфы, перчатки,Комплект головного убора";http://134.249.121.87/Rozetka/Photo/29352850.jpg
29352853;29352853;"Комплект головного убора Sevim Шапка+хомут 52-54 см. Черный 172429";"172429 ";205;-1;1;1;"Sevim ";"&nbsp; Комплект демисезонный: шапка (двойной трикотаж) + снуд.<BR>&nbsp; Размер: 52-54 см, Состав: 50% акрил, 50% шерсть. <BR>";"";"";"";"5 лет,6 лет,7 лет,8 лет";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Детские шапки, шарфы, перчатки,Комплект головного убора";http://134.249.121.87/Rozetka/Photo/29352853.jpg
29352854;29352854;"Детская шапка Щасливе дитинство На флисе 50-52 см Темно-розовый 2765";"2765 ";140;-1;1;1;"Щасливе дитинство";"&nbsp; Шапка для девочки для осенне/зимнего сезона.<BR>&nbsp; Размер: 50-52 см, Состав: 90% акрил, 10% полиэстр.<BR>&nbsp; Декор: нашивка ""Just Cool"".<BR>&nbsp; Подкладка: флис. ";"";"";"";"2.5 года,3 года,3.5 года,4 года";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Детские шапки, шарфы, перчатки,Детская шапка";http://134.249.121.87/Rozetka/Photo/29352854.jpg
29352856;29352856;"Детская шапка Щасливе дитинство На флисе 50-52 см Черный 2765";"2765 ";140;-1;1;1;"Щасливе дитинство";"&nbsp; Шапка для девочки для осенне/зимнего сезона.<BR>&nbsp; Размер: 50-52 см, Состав: 90% акрил, 10% полиэстр.<BR>&nbsp; Декор: нашивка ""Just Cool"".<BR>&nbsp; Подкладка: флис. ";"";"";"";"2.5 года,3 года,3.5 года,4 года";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Детские шапки, шарфы, перчатки,Детская шапка";http://134.249.121.87/Rozetka/Photo/29352856.jpg
29352857;29352857;"Детская шапка Щасливе дитинство На флисе 50-52 см Белый 2765";"2765 ";140;-1;2;1;"Щасливе дитинство";"&nbsp; Шапка для девочки для осенне/зимнего сезона.<BR>&nbsp; Размер: 50-52 см, Состав: 90% акрил, 10% полиэстр.<BR>&nbsp; Декор: нашивка ""Just Cool"".<BR>&nbsp; Подкладка: флис. ";"";"";"";"2.5 года,3 года,3.5 года,4 года";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Детские шапки, шарфы, перчатки,Детская шапка";http://134.249.121.87/Rozetka/Photo/29352857.jpg
29352858;29352858;"Детская шапка Щасливе дитинство На флисе 50-52 см Розовый 2765";"2765 ";140;-1;1;1;"Щасливе дитинство";"&nbsp; Шапка для девочки для осенне/зимнего сезона.<BR>&nbsp; Размер: 50-52 см, Состав: 90% акрил, 10% полиэстр.<BR>&nbsp; Декор: нашивка ""Just Cool"".<BR>&nbsp; Подкладка: флис. ";"";"";"";"2.5 года,3 года,3.5 года,4 года";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Детские шапки, шарфы, перчатки,Детская шапка";http://134.249.121.87/Rozetka/Photo/29352858.jpg
29352859;29352859;"Перчатки RuBi начес 2-3 лет Темно-синий P59";"P59";70;-1;5;1;"RuBi";"&nbsp;&nbsp; Универсальные перчатки&nbsp;для мальчиков.<BR>&nbsp;&nbsp; Практичны и удобные в использовании.<BR>&nbsp;&nbsp; Ткань с микроначесом. ";"";"Перчатки";"";"2 года,2.5 года,3 года";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Детские шапки, шарфы, перчатки,Детские варежки и перчатки,Перчатки";http://134.249.121.87/Rozetka/Photo/29352859.jpg
29352861;29352861;"Перчатки RuBi начес 2-3 лет Синий P59";"P59";70;-1;1;1;"RuBi";"&nbsp;&nbsp; Универсальные перчатки&nbsp;для мальчиков.<BR>&nbsp;&nbsp; Практичны и удобные в использовании.<BR>&nbsp;&nbsp; Ткань с микроначесом. ";"";"Перчатки";"";"2 года,2.5 года,3 года";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Детские шапки, шарфы, перчатки,Детские варежки и перчатки,Перчатки";http://134.249.121.87/Rozetka/Photo/29352861.jpg
29352862;29352862;"Перчатки RuBi начес 2-3 лет Серый + Черный P59";"P59";70;-1;4;1;"RuBi";"&nbsp;&nbsp; Универсальные перчатки известной ТМ ""Корона"".<BR>&nbsp;&nbsp; Практичны и удобные в использовании.<BR>&nbsp;&nbsp; Ткань с микроначесом. ";"";"Перчатки";"";"2 года,2.5 года,3 года";"Одежда, обувь и аксессуары,Одежда,Детская одежда,Детские шапки, шарфы, перчатки,Детские варежки и перчатки,Перчатки";http://134.249.121.87/Rozetka/Photo/29352862.jpg
